year,make,model,body_styles,identifier
2021,Hyundai,Santa Fe Hybrid,"[""SUV""]",675DA6D4-DB26-6544-DBB0-B7276C82949E
2021,Hyundai,Sonata,"[""Sedan""]",32152A59-EA7D-2857-8C27-D8F4F1136E7C
2021,Hyundai,Sonata Hybrid,"[""Sedan""]",7E1F2C7D-7869-B692-3820-24BA61FC025F
2021,Hyundai,Tucson,"[""SUV""]",01AF6F11-C228-C69C-7515-104481F6FBED
2021,Hyundai,Veloster,"[""Coupe""]",5E484824-FA92-871F-CB14-25D9CCDF6B93
2021,Hyundai,Venue,"[""SUV""]",54D17C19-D6B2-036F-7895-01028F9A51F0
2021,INFINITI,Q50,"[""Sedan""]",8336D842-604F-8521-4B9A-E7F4C31F35EE
2021,INFINITI,Q60,"[""Coupe""]",BEC08279-B9C4-C126-9D82-90713C4B939B
2021,INFINITI,QX50,"[""SUV""]",C9B59895-349F-80F0-BF88-A95B38792A99
2021,INFINITI,QX80,"[""SUV""]",EAA2AB94-7F81-9959-EDB2-4537B1654DCC
2021,Jaguar,E-PACE,"[""SUV""]",887F7C49-E8D5-5D38-06CD-9A1DE61432B5
2021,Jaguar,F-PACE,"[""SUV""]",FFB5179C-3E0D-82E7-AEBC-CCC0F5858C33
2021,Jaguar,F-TYPE,"[""Coupe"", ""Convertible""]",D7CFFAAF-684D-635B-D76E-6ABE36112E80
2021,Jaguar,I-PACE,"[""SUV""]",5F9EB3E5-5D9F-B8E9-149C-8D2583ACF865
2021,Jaguar,XF,"[""Sedan""]",ABEA8779-A92B-7447-E972-55991C8B3D39
2021,Jeep,Cherokee,"[""SUV""]",5658A695-7C7D-0337-28DD-2C07AF8F8619
2021,Jeep,Compass,"[""SUV""]",5A0BBCC3-B69E-3836-44B0-475726D4E783
2021,Jeep,Gladiator,"[""Pickup""]",EFD75B94-86CA-98A9-4243-88F9606351AC
2021,Jeep,Grand Cherokee,"[""SUV""]",026A704D-A532-DB47-5FA2-3FAD4127BCF3
2021,Jeep,Grand Cherokee L,"[""SUV""]",B3E0D18C-13F6-3F2E-3142-56868051445E
2021,Jeep,Renegade,"[""SUV""]",1BEA4CE7-A108-3183-0055-2048C59C7F70
2021,Jeep,Wrangler,"[""SUV""]",EE70B1EF-E4DE-66A5-CE8A-4290B693FBF6
2021,Jeep,Wrangler Unlimited,"[""SUV""]",73526EE6-0C75-B337-F8C9-697784AF97E8
2021,Jeep,Wrangler Unlimited 4xe,"[""SUV""]",649432AE-51D6-CE03-F40B-B232B5EE293C
2021,Kia,Forte,"[""Sedan""]",C3510D48-F353-5EFE-A55B-FD7E6D0B200E
2021,Kia,K5,"[""Sedan""]",B483B45E-476E-1FCA-510A-62205C390055
2021,Kia,Niro,"[""Wagon""]",E240C733-5623-7E83-8AB9-C8221D78A5A1
2021,Kia,Niro EV,"[""Wagon""]",D1C7A4BD-99E1-D74D-876E-170ECE3B66BB
2021,Kia,Niro Plug-in Hybrid,"[""Wagon""]",F7D774C8-1C49-9DBC-96EC-5BA013568F56
2021,Kia,Rio,"[""Sedan"", ""Hatchback""]",D8F8C4F8-5B1F-6262-AB0E-C8698934F723
2021,Kia,Sedona,"[""Van/Minivan""]",3D31F8E3-5F45-7C9F-5CB8-2F3F326B5503
2021,Kia,Seltos,"[""SUV""]",86D7D8EE-F8BF-9043-FA37-17B257581DA1
2021,Kia,Sorento,"[""SUV""]",CD750811-3693-16B4-B573-598E702B3AA4
2021,Kia,Sorento Hybrid,"[""SUV""]",A1FCD00B-ED52-92C1-364E-5730C10210C2
2021,Kia,Soul,"[""Wagon""]",A95BC38E-A2D8-C486-2299-DFF3691BBBA6
2021,Kia,Sportage,"[""SUV""]",3DD9B480-0662-87C0-46E3-D3CAA22E57DC
2021,Kia,Stinger,"[""Sedan""]",FF1A26D7-4612-7F2A-00F0-6750CDF18F60
2021,Kia,Telluride,"[""SUV""]",DF0E1606-9E4E-53C5-0264-9905EC956C35
2021,Lamborghini,Aventador,"[""Convertible"", ""Coupe""]",FC6A0148-A2F1-C3BD-C0AC-24B59A8563E0
2021,Lamborghini,Huracan,"[""Convertible"", ""Coupe""]",E8DD7A0B-4801-6EEB-BE1A-44C302AFE32F
2021,Lamborghini,Urus,"[""SUV""]",FB60178A-9C8B-B116-02B0-81BBFD6A1739
2021,Land Rover,Defender 110,"[""SUV""]",290AC534-DFB7-584C-F9D5-918AB9837D63
2021,Land Rover,Defender 90,"[""SUV""]",6A44A686-2C04-A7B0-61DB-2F8A68671D4F
2021,Land Rover,Discovery,"[""SUV""]",6A73AC7B-199E-D53A-8950-665B0DCAEA8A
2021,Land Rover,Discovery Sport,"[""SUV""]",75522ECB-2BEE-233E-A248-825D81D931F4
2021,Land Rover,Range Rover,"[""SUV""]",27388F50-791D-748B-3DB2-6DB250598DFC
2021,Land Rover,Range Rover Evoque,"[""SUV""]",EBD90ED7-563F-78AF-39E3-C1EBC92DBD97
2021,Land Rover,Range Rover Sport,"[""SUV""]",39B74AC5-939A-8AD4-EDD2-8A7DBA3EB3FB
2021,Land Rover,Range Rover Velar,"[""SUV""]",4C5C01D3-898E-7A12-BE8B-28F538896272
2021,Lexus,ES,"[""Sedan""]",D4347070-4478-CC24-56EE-DE83A00718FC
2021,Lexus,GX,"[""SUV""]",D0FC8000-D1A6-7E3C-FCDE-2A0D9F3B429C
2021,Lexus,IS,"[""Sedan""]",761C7088-049B-F0D6-1B2B-B1EA02AA1ED1
2021,Lexus,LC,"[""Convertible"", ""Coupe""]",4DA63E08-2C82-D978-9303-FA78F3B40B6E
2021,Lexus,LS,"[""Sedan""]",F96409C0-94CA-24E5-555E-044C85E0860D
2021,Lexus,LX,"[""SUV""]",87351E1A-4342-EC1F-15C1-D5829EFDCAA4
2021,Lexus,NX,"[""SUV""]",5B5FD533-FBD1-796B-53F4-8E9658A115BA
2021,Lexus,RC,"[""Coupe""]",0F37F5BE-813B-DF1A-A6D3-0FFFDB788C06
2021,Lexus,RX,"[""SUV""]",8A615E3E-A8BB-D00C-76DB-5E29E6D9101D
2021,Lexus,UX,"[""SUV""]",FF4A215D-9757-1953-D0B9-110C20D4EB70
2021,Lincoln,Aviator,"[""SUV""]",7DA1180F-1C99-9105-7889-BF62BA7B9B81
2021,Lincoln,Corsair,"[""SUV""]",BC3EECC6-701A-2480-825A-CFB599259A40
2021,Lincoln,Nautilus,"[""SUV""]",E7B4A74C-359A-1302-7598-977FD5FF6E01
2021,Lincoln,Navigator,"[""SUV""]",7837CE69-4C3C-031E-2E17-E8EFE1103604
2021,Lincoln,Navigator L,"[""SUV""]",DD5BC357-5744-1E85-74E4-C60ECA36C329
2021,Lotus,Evora GT,"[""Coupe""]",3B119A36-FBE7-435E-A42E-8A5665D2DF7E
2021,Maserati,Ghibli,"[""Sedan""]",42D26206-389F-86DA-BF8A-FF7B312D06FA
2021,Maserati,Levante,"[""SUV""]",1B595391-EDD6-3065-2F7C-A111D0DD9504
2021,Maserati,Quattroporte,"[""Sedan""]",B29D0A9F-B2F6-7070-206C-60017A3C813C
2021,MAZDA,CX-3,"[""SUV""]",26E5B88E-1C17-338B-924C-561160CD5686
2021,MAZDA,CX-30,"[""SUV""]",3FAFF0AA-6D67-4718-97C9-C80E700CFDDB
2021,MAZDA,CX-5,"[""SUV""]",E0AADB6A-8553-828D-B101-D880E0562115
2021,MAZDA,CX-9,"[""SUV""]",7755BF72-8833-BBEB-B546-D5C58D5A6E36
2021,MAZDA,MAZDA3,"[""Hatchback"", ""Sedan""]",A34AB82E-6F3D-7C98-914C-E6531B1E9E64
2021,MAZDA,MAZDA6,"[""Sedan""]",EC3FC22C-3140-0C49-2E29-21D2D2B9B53E
2021,MAZDA,MX-5 Miata,"[""Convertible""]",087A91EC-0296-6E0B-67D2-2DC9C26F0AF9
2021,MAZDA,MX-5 Miata RF,"[""Convertible""]",243BFE90-C879-0E31-1C7D-D334CE4A7D0A
2021,Mercedes-Benz,A-Class,"[""Sedan""]",08266D4D-6BE1-A943-D2EA-AA8E5D4BCBFD
2021,Mercedes-Benz,C-Class,"[""Coupe"", ""Sedan"", ""Convertible""]",A66E7495-925B-039F-3EBA-4FF9904CCEFA
2021,Mercedes-Benz,CLA,"[""Sedan""]",6BE9C5E2-85E2-5364-E063-841A936F1DDD
2021,Mercedes-Benz,CLS,"[""Sedan""]",02FEE54A-D638-D17F-317F-4DAC6B2303DC
2021,Mercedes-Benz,E-Class,"[""Sedan"", ""Coupe"", ""Wagon"", ""Convertible""]",EC00E7F3-B3E1-AEDE-F153-25F94ACFB424
2021,Mercedes-Benz,G-Class,"[""SUV""]",F52EF9F8-0CB2-2820-B936-F075FFB17DD0
2021,Mercedes-Benz,GLA,"[""SUV""]",3032CA8A-0B8D-D2E4-F78F-78C96AF2491B
2021,Mercedes-Benz,GLB,"[""SUV""]",39BFADD5-84B6-EC41-324F-C7AE56F0FE40
2021,Mercedes-Benz,GLC,"[""SUV""]",E5313BC9-546D-4A5D-FCF1-172DED0D42F3
2021,Mercedes-Benz,GLC Coupe,"[""SUV""]",6FB00A9A-3603-91D3-F70C-9A832DA345B5
2021,Mercedes-Benz,GLE,"[""SUV""]",0CED7AC4-C0A7-F323-5029-8012E82F2D1A
2021,Mercedes-Benz,GLS,"[""SUV""]",AF15F1DB-B0E0-FE56-9CAB-83390ED843D3
2021,Mercedes-Benz,Mercedes-AMG A-Class,"[""Sedan""]",F418B986-8F4E-4B65-39B2-E5291F47E866
2021,Mercedes-Benz,Mercedes-AMG C-Class,"[""Coupe"", ""Convertible"", ""Sedan""]",323C58B5-DA4E-C916-68B3-0E447EA15F67
2021,Mercedes-Benz,Mercedes-AMG CLA,"[""Sedan""]",4F094B44-14C0-6D0B-7EAC-8162B5A448C9
2021,Mercedes-Benz,Mercedes-AMG CLS,"[""Sedan""]",0635B1E2-9B57-210C-A09A-F735A4949264
2021,Mercedes-Benz,Mercedes-AMG E-Class,"[""Wagon"", ""Convertible"", ""Sedan"", ""Coupe""]",A938BED9-F112-5600-E7D6-4A6E0234F689
2021,Mercedes-Benz,Mercedes-AMG G-Class,"[""SUV""]",C5A5D58D-A6C7-7400-C5EC-7DE14EC38D9F
2021,Mercedes-Benz,Mercedes-AMG GLA,"[""SUV""]",94AE745C-95F3-FC68-B679-212EA9D2343D
2021,Mercedes-Benz,Mercedes-AMG GLB,"[""SUV""]",92FFF693-7FF2-0345-2DF4-D0617D295162
2021,Mercedes-Benz,Mercedes-AMG GLC,"[""SUV""]",CE527CBD-9112-5C7F-AC6C-8D41D567DB45
2021,Mercedes-Benz,Mercedes-AMG GLC Coupe,"[""SUV""]",EE7691C8-BF69-6826-EB7E-51EEA6A2D3A6
2021,Mercedes-Benz,Mercedes-AMG GLE,"[""SUV""]",30F094AE-6CB9-5A68-994F-6BA4D47F9A4B
2021,Mercedes-Benz,Mercedes-AMG GLE Coupe,"[""SUV""]",B96F7359-9E30-DDE5-214E-0B25D544CA06
2021,Mercedes-Benz,Mercedes-AMG GLS,"[""SUV""]",2E34539C-C1EF-0429-378A-391AEAB2FA83
2021,Mercedes-Benz,Mercedes-AMG GT,"[""Coupe"", ""Sedan"", ""Convertible""]",8B7061C1-4CC8-D125-A727-88FDFD27B184
2021,Mercedes-Benz,Mercedes-AMG S-Class,"[""Convertible"", ""Coupe""]",25F8E332-43B5-5BEA-175A-6CDCC758D183
2021,Mercedes-Benz,Mercedes-Maybach GLS,"[""SUV""]",B16ED099-F2EB-AE2F-C7CA-A371257D8966
2021,Mercedes-Benz,Mercedes-Maybach S-Class,"[""Sedan""]",C70C2188-2AE6-74ED-636D-248F60A2EE9F
2021,Mercedes-Benz,Metris Cargo,"[""Van/Minivan""]",75CD8C8C-7918-DB95-F7A7-8A9FCC433DCD
2021,Mercedes-Benz,Metris Passenger,"[""Van/Minivan""]",8B2BDC9F-494A-6FA9-4464-7BBAA08F6574
2021,Mercedes-Benz,S-Class,"[""Sedan"", ""Coupe"", ""Convertible""]",40D89686-2E61-2829-2986-543BB6BBFD37
2021,Mercedes-Benz,Sprinter 1500 Cargo,"[""Van/Minivan""]",78B65034-2D91-22E9-0286-918A19FA094C
2021,Mercedes-Benz,Sprinter 1500 Passenger,"[""Van/Minivan""]",7B79D0F7-8841-7C6C-3C73-52E2D0C8666D
2021,Mercedes-Benz,Sprinter 2500 Cargo,"[""Van/Minivan""]",A1B994AC-A689-ECDE-E6CF-64431F0DD73B
2021,Mercedes-Benz,Sprinter 2500 Crew,"[""Van/Minivan""]",AD0EB80A-4D65-DE24-95D7-5EE7B618D1AF
2021,Mercedes-Benz,Sprinter 2500 Passenger,"[""Van/Minivan""]",3D7C4EB2-1842-3768-B7A5-72F790BFEB3C
2021,Mercedes-Benz,Sprinter 3500 Cargo,"[""Van/Minivan""]",B51F6E10-92C0-9E64-4A09-AC2650BDA11C
2021,Mercedes-Benz,Sprinter 3500 Crew,"[""Van/Minivan""]",74483342-5399-1483-2DA4-9AE41D146AAA
2021,Mercedes-Benz,Sprinter 3500 XD Cargo,"[""Van/Minivan""]",F703D25F-E94C-4CC9-02E9-C8948670679C
2021,Mercedes-Benz,Sprinter 3500 XD Crew,"[""Van/Minivan""]",CEEB957F-DFC0-B583-7FB6-994561F89755
2021,Mercedes-Benz,Sprinter 4500 Cargo,"[""Van/Minivan""]",26BEB48A-6F74-325F-4C04-5A1881EBEC18
2021,Mercedes-Benz,Sprinter 4500 Crew,"[""Van/Minivan""]",9418D2AB-447A-D10F-BBAE-2C23B7FCD401
2021,MINI,Clubman,"[""Hatchback""]",85764710-A212-56D9-E22E-2281ABD496DD
2021,MINI,Convertible,"[""Convertible""]",50499F51-688E-F30A-975E-70FD65609820
2021,MINI,Countryman,"[""SUV""]",CF223F27-A2D7-7910-04EC-AC084258DFCF
2021,MINI,Hardtop 2 Door,"[""Hatchback""]",882076C9-E446-72E5-9EA1-DD3B7D8D5A27
2021,MINI,Hardtop 4 Door,"[""Hatchback""]",500FA588-E66E-4DAB-E924-EC4788CEB67A
2021,Mitsubishi,Mirage,"[""Hatchback""]",5B039245-FE09-9ADF-B38C-FD274705B0F8
2021,Mitsubishi,Mirage G4,"[""Sedan""]",4E4FBF75-4696-F232-B53A-5C7DFCB5666D
2021,Mitsubishi,Outlander PHEV,"[""SUV""]",677ED7BA-FDD4-C8EC-CDE4-2372758A2046
2021,Mitsubishi,Outlander Sport,"[""SUV""]",B55A5979-DDB8-B03E-7FD9-289F59935371
2021,Nissan,Altima,"[""Sedan""]",E8046C9F-FFC1-5B57-30D6-BA939162DB70
2021,Nissan,Armada,"[""SUV""]",7A94C5C3-7746-F9E5-B83A-430D16FDD191
2021,Nissan,Frontier Crew Cab,"[""Pickup""]",7B69F74A-3791-D2FB-F67B-B09A7923156B
2021,Nissan,Frontier King Cab,"[""Pickup""]",A5E12BF1-C42F-8EFD-F5DE-9EA66C70633C
2021,Nissan,GT-R,"[""Coupe""]",1B0FBA02-F901-76B5-4143-875200AD5808
2021,Nissan,Kicks,"[""SUV""]",CA7D9A26-A2B1-1692-8EBF-7D403C2ECBC3
2021,Nissan,LEAF,"[""Hatchback""]",9BE16E7B-AFA4-2737-8204-2A456508EB7F
2021,Nissan,Maxima,"[""Sedan""]",DBDC535E-0D2C-7190-0EF7-E16890821967
2021,Nissan,Murano,"[""SUV""]",1BCD7B2D-B8EC-D9DA-139D-A306249A44CC
2021,Nissan,NV1500 Cargo,"[""Van/Minivan""]",7F212022-BB2A-AB8C-FB4A-8C056CA1A253
2021,Nissan,NV200,"[""Van/Minivan""]",4152F02E-BBB6-D8EC-F8DF-F263F64876BE
2021,Nissan,NV2500 HD Cargo,"[""Van/Minivan""]",99CA04D3-9E98-878E-3D9E-78D617888D57
2021,Nissan,NV3500 HD Cargo,"[""Van/Minivan""]",6A08E108-B08D-8A00-AF48-2CFB1F4FE40E
2021,Nissan,NV3500 HD Passenger,"[""Van/Minivan""]",15610A28-0316-C4CB-7C43-3E3AE97F515B
2021,Nissan,Rogue,"[""SUV""]",CE335C14-C088-FA9C-A847-CAE5F2020B6F
2021,Nissan,Rogue Sport,"[""SUV""]",F26070BD-CC0B-F92C-4142-B8B131C7CCDC
2021,Nissan,Sentra,"[""Sedan""]",5DAE7732-40A5-72E9-A830-CBC7C676AA58
2021,Nissan,Titan Crew Cab,"[""Pickup""]",44D56F4F-8412-AD55-9758-F555CA332012
2021,Nissan,Titan King Cab,"[""Pickup""]",37115928-52F8-9790-B658-809360079636
2021,Nissan,TITAN XD Crew Cab,"[""Pickup""]",2EE16AE3-B2F5-E1C4-A136-FE8CAD018EB7
2021,Nissan,Versa,"[""Sedan""]",DB8C6A3E-C316-F88F-F16D-9C9049CA9EF0
2021,Polestar,1,"[""Coupe""]",12C98DDE-C467-D8DC-B839-EEFC0C500335
2021,Polestar,2,"[""Hatchback""]",BD452137-FC06-1E60-60FC-11D86AA87EF5
2021,Porsche,718 Boxster,"[""Convertible""]",76EBAEE7-1750-9FBA-9C8C-A70EBD889F92
2021,Porsche,718 Cayman,"[""Coupe""]",FFAB5F1F-C92B-0E16-B93C-0B7B173BCA93
2021,Porsche,718 Spyder,"[""Convertible""]",F6D1CCFE-D8EE-82AB-DDBB-203050B51513
2021,Porsche,911,"[""Coupe"", ""Convertible""]",827F575B-201C-1511-FBB6-75DC394A29D5
2021,Porsche,Cayenne,"[""SUV""]",448C3D25-1E3E-A7F4-42D2-EF9557DCBD85
2021,Porsche,Cayenne Coupe,"[""SUV""]",FFFDC9AA-FD1E-DEAA-668C-136122A631EE
2021,Porsche,Macan,"[""SUV""]",8F6832AE-8DBD-9CF7-69FE-B865BED84F32
2021,Porsche,Panamera,"[""Sedan""]",8C40CA71-A6F9-8D24-675F-CECBCCB23FEF
2021,Porsche,Taycan,"[""Sedan""]",DB9A4F1E-E0B8-252E-C86D-7C6CC4A77960
2021,Porsche,Taycan Cross Turismo,"[""Sedan""]",FCB6FB25-95C9-97E2-2260-2F050548D701
2021,Ram,1500 Classic Crew Cab,"[""Pickup""]",9942E7B0-DE69-AA51-DB26-F6FC5E1A4447
2021,Ram,1500 Classic Quad Cab,"[""Pickup""]",2E8210DD-4F58-9995-4AA1-1A3823EA0E15
2021,Ram,1500 Classic Regular Cab,"[""Pickup""]",4B4FE69F-B80F-1FF7-ACA1-0B9D3C90B81B
2021,Ram,1500 Crew Cab,"[""Pickup""]",B19E3912-40CE-201E-60B8-3CB5CDA82349
2021,Ram,1500 Quad Cab,"[""Pickup""]",B7BCF42A-635B-F098-A85C-912404592021
2021,Ram,2500 Crew Cab,"[""Pickup""]",90583A37-A856-3855-998B-8450C3C1293B
2021,Ram,2500 Mega Cab,"[""Pickup""]",C5431762-5D80-D173-1E5E-99E2A12DEB74
2021,Ram,2500 Regular Cab,"[""Pickup""]",2F55A479-B84C-538B-6C27-02AD672EE203
2021,Ram,3500 Crew Cab,"[""Pickup""]",E7101DE9-5C52-6EF4-620D-A8E1221C990C
2021,Ram,3500 Mega Cab,"[""Pickup""]",45E618E9-B874-1BC2-5141-3C894DDA9577
2021,Ram,3500 Regular Cab,"[""Pickup""]",90A8FF55-668C-C273-FE32-D25BCCA87585
2021,Ram,ProMaster Cargo Van,"[""Van/Minivan""]",6925031B-56E9-DDFA-9632-CD75B8DF7EE7
2021,Ram,ProMaster City,"[""Van/Minivan""]",A6ACAB5F-7FAF-2409-920D-D6492670B38F
2021,Ram,ProMaster Window Van,"[""Van/Minivan""]",0CCCAA31-8BB0-E469-F464-709096D1ABF2
2021,Rivian,R1S,"[""SUV""]",38E21333-32ED-3462-4EAC-B8BA1E3A3C1F
2021,Rivian,R1T,"[""Pickup""]",99A8AF97-0E16-0082-7391-5DA538776480
2021,Rolls-Royce,Cullinan,"[""SUV""]",0DC31C15-3953-42D2-3638-03BD18808B60
2021,Rolls-Royce,Dawn,"[""Convertible""]",BB5503DF-C5E3-142F-A537-40855E739615
2021,Rolls-Royce,Ghost,"[""Sedan""]",6BED0D0E-B9DE-B03A-2FD8-A0C7F61C99F8
2021,Rolls-Royce,Phantom,"[""Sedan""]",561E1EAF-17B7-3D6C-57CF-615C3F11BDCA
2021,Rolls-Royce,Wraith,"[""Coupe""]",919A5836-E378-B3DF-7C57-8068AC3D644F
2021,Subaru,Ascent,"[""SUV""]",9E90EA43-E129-06FA-0370-8482E74F12BD
2021,Subaru,Crosstrek,"[""SUV""]",651B4FD9-3C59-DD73-4DC8-70198B0C30E9
2021,Subaru,Forester,"[""SUV""]",1629EDC9-EEF6-C6C5-EB1A-5409EF590EF6
2021,Subaru,Impreza,"[""Wagon"", ""Sedan""]",8CC36F75-C37A-906B-444E-7576F89E0C77
2021,Subaru,Legacy,"[""Sedan""]",DB00A3FC-4B62-3516-B690-2780A0EF5C07
2021,Subaru,Outback,"[""SUV""]",C3A0D0AF-B15F-8792-7B17-1B55F74E4E7D
2021,Subaru,WRX,"[""Sedan""]",F573243D-1BA8-0E74-52F9-9545AE6714FA
2021,Tesla,Model 3,"[""Sedan""]",5D1D0BAD-0662-9837-1F78-995A2BE347D5
2021,Tesla,Model S,"[""Sedan""]",E535B1B1-B989-6952-79BD-C86AEF509180
2021,Tesla,Model X,"[""SUV""]",CEDD614A-4DAD-4D18-6272-161EBF50BA19
2021,Tesla,Model Y,"[""SUV""]",E96B3AB8-7F2D-39CE-F30B-0E80EBD1511F
2021,Toyota,4Runner,"[""SUV""]",4E758B42-38A8-6683-2FB4-005507086040
2021,Toyota,Avalon,"[""Sedan""]",54E49E35-7E75-BA26-4C19-3CBA0F6EFDEB
2021,Toyota,Avalon Hybrid,"[""Sedan""]",606640CB-5B86-DDAE-E220-A7CE7753DD5E
2021,Toyota,Camry,"[""Sedan""]",8043FDC5-8512-030C-9D22-6CFDF05819F1
2021,Toyota,Camry Hybrid,"[""Sedan""]",00CAFE20-BD0C-94B9-8360-529DAA15B958
2021,Toyota,C-HR,"[""SUV""]",0685AC42-986F-0C85-5026-637BCCEDB2B7
2021,Toyota,Corolla,"[""Sedan""]",995ACBF1-6E52-500A-209D-AE1A03D9F880
2021,Toyota,Corolla Hatchback,"[""Hatchback""]",C8F3ACA3-1280-9914-5E91-2D9897A270A1
2021,Toyota,Corolla Hybrid,"[""Sedan""]",B38CCCB1-C211-CD9B-6547-46C0435CFF50
2021,Toyota,GR Supra,"[""Coupe""]",551ECB78-655D-2F8C-EF0B-5B795CCDBF33
2021,Toyota,Highlander,"[""SUV""]",C31B7950-5E62-B8C5-1F32-F001AA04824F
2021,Toyota,Highlander Hybrid,"[""SUV""]",6F73F350-2424-0CB1-30E9-765E2DD6E2EB
2021,Toyota,Land Cruiser,"[""SUV""]",1E28AA1D-93BC-053E-1AC2-B69A4B6B5274
2021,Toyota,Mirai,"[""Sedan""]",729DE22C-C3C8-7CC8-2822-D04909662068
2021,Toyota,Prius,"[""Hatchback""]",9C89E8CC-68E8-C9F3-122E-B982BFE0AFDA
2021,Toyota,Prius Prime,"[""Hatchback""]",3FCFAAA5-93CA-8011-A283-BC9E25D879E7
2021,Toyota,RAV4,"[""SUV""]",3D2725F1-C861-AD6F-1AC7-A9C2CA23E455
2021,Toyota,RAV4 Hybrid,"[""SUV""]",A14F024C-7AE9-B1B7-CB49-ACB72C31F186
2021,Toyota,RAV4 Prime,"[""SUV""]",B02E2ECB-26FA-EF80-285F-01FD049CBFB0
2021,Toyota,Sequoia,"[""SUV""]",B9CBD5FB-F099-6D1D-039D-9A7298357D7D
2021,Toyota,Sienna,"[""Van/Minivan""]",4C767A3D-A474-589F-7A32-1D4D70E6056A
2021,Toyota,Tacoma Access Cab,"[""Pickup""]",888FF06B-BA46-B0CB-091A-D3EBC42B9D1F
2021,Toyota,Tacoma Double Cab,"[""Pickup""]",B9106EF4-8ECA-46DE-01B1-C0D10D7C7989
2021,Toyota,Tundra CrewMax,"[""Pickup""]",94C79365-561B-E4E3-B659-E95D2279AED4
2021,Toyota,Tundra Double Cab,"[""Pickup""]",1608DB18-8DC5-FA5A-2C66-9B411E0D0203
2021,Toyota,Venza,"[""SUV""]",1D43A1A5-92F5-8E6D-471D-B891B30EBEBC
2021,Volkswagen,Arteon,"[""Sedan""]",C42C4CAB-0882-2280-CA7D-A6B3984D0CF5
2021,Volkswagen,Atlas,"[""SUV""]",E7ED20C5-9C78-20A6-493C-6E82C0379E9D
2021,Volkswagen,Atlas Cross Sport,"[""SUV""]",B1DFD852-9539-11F9-C59D-2B0AD5C56745
2021,Volkswagen,Golf,"[""Hatchback""]",9F11C970-38B3-5098-E232-0B9D1612031F
2021,Volkswagen,Golf GTI,"[""Hatchback""]",E1CAE8E3-300D-F358-5601-CC3E88D33C6F
2021,Volkswagen,ID.4,"[""SUV""]",4E79E6BA-E642-C7BD-0F07-38ABE8AC2386
2021,Volkswagen,Jetta,"[""Sedan""]",37EE2F86-D163-9BB1-FE89-500D9D0BE5F6
2021,Volkswagen,Jetta GLI,"[""Sedan""]",5976066E-E2BD-4176-2999-929D7EC4FB5A
2021,Volkswagen,Passat,"[""Sedan""]",99AF8022-B701-9777-463D-99D031388FC9
2021,Volkswagen,Tiguan,"[""SUV""]",DD3F68CB-81CE-7D26-766E-0755B6D6F60D
2021,Volvo,S60,"[""Sedan""]",F8EA1C8F-8375-E603-6674-CDA28E520B54
2021,Volvo,S90,"[""Sedan""]",0E50644F-03D4-E8F0-23E6-F5462AB33331
2021,Volvo,V60,"[""Wagon""]",E80005CF-01FE-ED44-5A18-3E5A8831FC4C
2021,Volvo,V90,"[""Wagon""]",A2919B67-EEA1-3C0D-8C0D-79A723D30949
2021,Volvo,XC40,"[""SUV""]",5B9A5FBB-4024-60FE-D6E8-846703C3FA6D
2021,Volvo,XC40 Recharge,"[""SUV""]",097C8C83-0D5B-D705-A31A-02C9F226BCEC
2021,Volvo,XC60,"[""SUV""]",F51FC83F-44BB-AA88-E7BA-1E49BABC59DA
2021,Volvo,XC90,"[""SUV""]",FEF91739-8A50-6C77-9D4E-C9C4B00B62E6
2022,Acura,ILX,"[""Sedan""]",12F90E7D-8A13-0D24-8D48-04BBFEA59A32
2022,Acura,MDX,"[""SUV""]",40F1E7EE-4C4A-CF7B-8800-33B0D736622B
2022,Acura,NSX,"[""Coupe""]",739FD0E6-DE23-CAF7-1074-C5470F142949
2022,Acura,RDX,"[""SUV""]",D2E14F9B-C677-4255-ECE9-76AF8396A44B
2022,Acura,TLX,"[""Sedan""]",BF1F7C08-33ED-4948-0F1F-C617B5407B9E
2022,Alfa Romeo,Giulia,"[""Sedan""]",E75B374F-79F3-D453-24C5-63FDE06B7378
2022,Alfa Romeo,Stelvio,"[""SUV""]",87BB467C-7D66-8EFE-9180-C154BEE01A3E
2022,Aston Martin,DB11,"[""Coupe"", ""Convertible""]",0271B7D5-3F0E-7F95-5E86-7BEC1E90E4DC
2022,Aston Martin,DBS,"[""Coupe"", ""Convertible""]",3DE0741E-EE11-4437-97CF-A2878AB08D02
2022,Aston Martin,DBX,"[""SUV""]",2B958BBE-960E-1886-EE75-67557582281F
2022,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]",6D843DA2-E32D-249D-8891-F960F256460C
2022,Audi,A3,"[""Sedan""]",F3396F5B-45EA-404B-1F9B-773B239D1EBD
2022,Audi,A4,"[""Sedan""]",60554BFD-A4C6-8D37-4D98-F79767A1E18E
2022,Audi,A4 allroad,"[""Wagon""]",AAAEA450-8760-0B33-A9D7-94A99397D0D2
2022,Audi,A5,"[""Coupe"", ""Sedan"", ""Convertible""]",5585CC80-86B5-6350-D186-09776165F8C8
2022,Audi,A6,"[""Sedan""]",E5388B62-227C-FA0F-B086-5A901D15BBF7
2022,Audi,A6 allroad,"[""Wagon""]",459EA3EE-3590-F6AB-5C78-B392287B17F9
2022,Audi,A7,"[""Sedan""]",98377F81-BBF7-A6A2-E181-4924227DE8A4
